age,income,employment_type,housing_status,years_at_job,years_at_address,region,has_bank_account,loan_purpose,loan_amount,secured,dti,num_inquiries_6m,num_delinquencies_24m,num_collections,card_utilization,default_12m,lgd
42,18211.28,student,mortgage,4.03,6.05,rural,1,debt_consolidation,10148.78,0,0.8028,1,0,0,0.5401,0,
32,27007.63,private,own,4.43,23.07,metro,1,education,21298.71,0,0.9142,2,1,0,0.6255,0,
58,38209.14,retired,own,6.26,5.9,suburban,1,small_business,22661.56,0,0.7808,1,1,0,0.703,0,
36,42403.2,self_employed,mortgage,2.78,3.56,metro,1,small_business,7381.96,0,0.613,1,1,0,0.4572,0,
56,42559.87,private,rent,4.51,12.71,metro,1,debt_consolidation,19164.83,0,0.7319,1,3,0,0.7359,0,
37,93465.6,private,rent,4.05,2.48,metro,1,home_improvement,28091.15,0,0.6921,1,2,0,0.6681,0,
43,24514.71,public_sector,rent,6.43,0.58,metro,1,debt_consolidation,8617.64,0,0.6588,1,0,0,0.4828,0,
70,45745.89,retired,rent,2.42,7.3,metro,1,small_business,16574.25,0,0.7765,1,0,0,0.6385,0,
48,12024.68,self_employed,family,1.14,3.3,suburban,1,car,9922.88,0,0.9152,5,0,0,0.6004,0,
25,25657.64,private,family,3.95,8.95,suburban,1,debt_consolidation,9037.63,0,0.5664,0,1,0,0.2581,0,
58,49651.06,private,family,8.87,4.04,metro,1,small_business,12706.16,0,0.602,0,2,0,0.5287,0,
57,19505.47,student,rent,0.9,4.92,metro,1,small_business,16854.41,0,0.95,2,0,0,0.7111,0,
31,23595.19,retired,rent,2.16,8.44,rural,0,other,7749.35,0,0.6694,1,2,0,0.7429,0,
37,41298.86,private,own,6.97,19.73,suburban,1,small_business,34189.28,1,0.9239,3,1,0,0.5232,1,0.0
54,33433.87,private,own,13.12,5.95,metro,1,debt_consolidation,8101.6,0,0.6309,1,1,0,0.673,0,
50,17491.18,self_employed,mortgage,4.07,7.4,metro,1,home_improvement,22923.91,1,0.95,2,1,1,0.7309,1,1.0
58,63038.46,private,own,5.01,7.8,rural,1,car,18364.83,0,0.6793,1,0,0,0.6725,0,
42,97037.66,public_sector,mortgage,9.89,5.12,suburban,1,debt_consolidation,10019.86,0,0.4207,1,0,0,0.2817,0,
18,21755.62,private,rent,4.42,1.88,metro,1,debt_consolidation,7499.4,0,0.8078,2,0,0,0.7164,0,
46,42183.71,public_sector,mortgage,8.38,8.72,suburban,0,other,9117.07,0,0.5696,1,2,0,0.5026,0,
29,27451.14,private,mortgage,6.54,1.84,rural,1,debt_consolidation,9792.55,0,0.6793,1,0,0,0.6431,0,
39,29877.75,private,rent,9.34,4.03,suburban,1,debt_consolidation,19809.91,0,0.8915,1,0,1,0.7342,0,
45,65883.76,public_sector,mortgage,10.9,9.69,suburban,1,other,36456.06,0,0.7506,1,1,0,0.6705,0,
46,31843.31,retired,rent,7.52,0.82,metro,1,other,12414.66,0,0.693,1,3,0,0.5037,0,
41,8903.81,private,rent,5.79,4.87,suburban,1,debt_consolidation,3867.98,0,0.7962,2,0,0,0.6284,0,
60,25715.72,private,mortgage,9.51,5.38,metro,1,debt_consolidation,11286.07,0,0.8245,0,1,0,0.6754,0,
55,27219.14,private,rent,4.22,4.86,suburban,1,debt_consolidation,8683.96,1,0.695,4,1,0,0.6693,0,
42,30928.98,private,mortgage,6.19,6.22,suburban,1,home_improvement,11834.88,1,0.6868,3,1,0,0.4615,0,
45,110000.66,private,mortgage,6.08,7.39,metro,1,small_business,19321.63,0,0.5326,3,0,0,0.4462,0,
26,49635.86,private,rent,2.85,2.89,metro,1,debt_consolidation,16993.92,0,0.7293,2,0,0,0.6257,0,
47,41396.58,private,rent,7.11,4.51,metro,1,debt_consolidation,11082.15,1,0.6548,3,0,0,0.5828,0,
49,19501.99,public_sector,own,9.32,4.08,rural,1,debt_consolidation,11328.98,0,0.8828,1,0,0,,0,
36,40600.85,private,mortgage,6.89,7.89,rural,0,debt_consolidation,15802.79,0,0.6848,3,1,0,0.5836,0,
69,69063.11,retired,own,1.85,8.29,rural,1,debt_consolidation,26591.2,0,0.7136,2,0,0,0.5874,0,
56,48983.27,public_sector,rent,7.32,0.87,rural,1,debt_consolidation,29556.73,0,0.8517,1,0,0,0.6082,0,
42,77649.69,private,family,5.78,1.11,suburban,1,debt_consolidation,42652.17,0,0.7987,2,2,2,0.6267,0,
34,16436.48,unemployed,own,2.44,7.99,suburban,1,debt_consolidation,10918.2,0,0.9058,4,2,1,0.7666,0,
53,28186.76,private,own,8.3,6.82,metro,1,education,21710.47,0,0.8951,2,1,0,0.6405,1,0.9517941285423269
58,50805.0,private,own,4.29,12.95,metro,1,debt_consolidation,15011.19,1,0.7165,2,0,0,0.6361,0,
40,30396.33,private,rent,5.38,4.98,metro,1,debt_consolidation,18636.15,0,0.8244,6,2,0,0.7546,0,
40,33404.23,private,own,6.33,8.11,metro,1,debt_consolidation,58708.19,0,0.95,1,2,0,0.5957,1,1.0
47,28396.26,student,rent,9.08,2.26,metro,1,small_business,10655.92,0,0.7852,3,0,1,0.8401,1,1.0
40,40596.87,private,rent,13.8,7.46,metro,1,debt_consolidation,54718.54,0,0.95,4,2,0,0.6442,1,1.0
40,42780.95,private,mortgage,3.01,4.48,suburban,1,debt_consolidation,13808.31,0,0.7332,4,2,1,0.6469,0,
44,31689.48,public_sector,mortgage,8.32,6.55,rural,1,debt_consolidation,11130.44,0,0.6126,0,0,0,0.5489,0,
55,73031.78,public_sector,rent,8.11,8.02,suburban,1,education,32704.44,0,0.7725,4,1,0,0.5725,0,
45,16881.88,retired,own,3.03,7.85,rural,1,debt_consolidation,24091.08,0,0.95,4,2,0,0.5808,1,1.0
63,33997.63,private,rent,4.09,6.48,metro,1,car,3659.89,1,0.4739,4,0,0,0.4356,0,
27,27358.61,student,rent,6.87,8.44,metro,1,debt_consolidation,25280.55,0,0.95,3,2,0,0.7788,0,
55,53137.61,private,rent,4.97,6.21,rural,1,other,11991.48,0,0.6495,1,0,0,0.6057,0,
32,70748.57,private,mortgage,4.39,3.97,metro,1,car,11246.8,0,0.4951,2,0,0,0.5487,0,
41,17217.55,private,own,8.97,7.76,metro,1,other,7591.73,0,0.6235,1,0,0,0.5013,0,
42,29107.51,private,rent,7.04,4.88,suburban,1,home_improvement,20217.63,0,0.9223,4,2,0,0.6469,0,
32,71309.87,private,rent,6.28,6.6,suburban,1,debt_consolidation,26284.84,0,0.6927,6,0,0,0.5137,0,
52,58328.57,private,rent,5.85,3.49,suburban,1,debt_consolidation,40227.01,0,0.95,2,2,2,0.6137,1,0.9795715326906406
78,45011.52,retired,own,3.33,8.67,metro,1,debt_consolidation,43327.8,0,0.95,0,0,0,0.4676,1,0.0
18,25404.99,private,own,4.19,5.74,suburban,0,debt_consolidation,7061.56,0,0.6,1,3,1,0.6424,0,
19,40673.76,private,rent,7.23,1.65,suburban,1,home_improvement,4614.08,0,0.4747,5,0,0,0.507,1,0.4008344579752368
52,46710.04,private,rent,17.0,8.54,suburban,1,education,24598.41,0,0.8528,2,1,0,0.7637,0,
33,29889.25,private,rent,6.82,2.45,metro,1,car,8196.12,1,0.6468,0,2,0,0.6109,0,
49,42444.24,private,mortgage,5.94,4.1,suburban,1,small_business,15786.2,1,0.6204,0,0,0,0.7272,0,
30,40503.34,private,own,8.29,11.96,suburban,1,debt_consolidation,26253.39,0,0.8915,3,0,0,0.5166,0,
40,37930.39,private,mortgage,4.06,3.25,rural,1,debt_consolidation,7352.21,1,0.5977,3,2,0,0.5848,0,
26,24076.47,unemployed,own,7.64,8.8,rural,1,debt_consolidation,7879.44,0,0.6972,0,0,0,0.5896,0,
47,34140.57,retired,family,2.26,7.09,suburban,1,debt_consolidation,21387.58,0,0.8411,0,2,0,0.4911,0,
36,31362.94,private,mortgage,3.42,2.92,metro,1,car,3772.02,0,0.506,1,0,0,0.5503,0,
39,55655.82,private,own,5.25,9.33,metro,1,debt_consolidation,16965.56,0,0.6712,0,3,0,0.6334,0,
42,43004.71,private,rent,9.13,0.74,suburban,1,debt_consolidation,5895.23,0,0.4844,2,1,0,0.5731,0,
44,49700.05,public_sector,rent,7.8,4.04,metro,0,home_improvement,4220.55,0,0.4426,2,0,0,0.4922,0,
58,24266.04,retired,rent,0.61,3.91,suburban,1,debt_consolidation,6812.47,0,0.6735,4,1,0,0.5918,0,
68,42841.0,private,rent,3.79,1.04,metro,1,home_improvement,38982.8,1,0.95,1,1,1,0.7356,1,0.972282918443494
34,118284.34,private,family,10.29,0.39,metro,1,debt_consolidation,19145.77,0,0.5444,2,0,0,0.7127,0,
59,18762.42,private,mortgage,7.04,9.57,metro,1,debt_consolidation,36507.09,0,0.95,4,0,0,0.7908,1,0.0
32,22880.4,private,mortgage,12.4,4.61,metro,1,car,10122.01,0,0.7036,0,0,0,0.561,0,
58,18528.82,unemployed,own,3.92,7.31,metro,1,debt_consolidation,4342.94,1,0.6126,1,0,0,0.6742,0,
34,21664.65,retired,rent,2.55,3.7,metro,1,debt_consolidation,16526.45,0,0.9315,3,0,0,0.7615,0,
55,57066.0,private,family,4.48,5.08,rural,1,debt_consolidation,9089.05,0,0.5964,2,1,0,0.5978,0,
23,78923.33,private,rent,5.48,6.38,suburban,1,other,17420.13,0,0.6119,4,0,0,0.3809,0,
24,44112.16,private,own,9.12,12.48,metro,1,debt_consolidation,15920.97,0,0.6981,1,3,0,0.7989,1,0.9466023919391395
27,47303.23,private,rent,3.08,0.98,metro,1,debt_consolidation,6465.87,0,0.5719,2,1,0,0.6326,0,
59,40235.78,private,rent,8.05,6.19,metro,1,education,17753.65,0,0.78,4,1,0,0.4086,0,
53,31181.97,private,mortgage,4.53,8.49,metro,1,debt_consolidation,12950.19,1,0.6279,2,1,0,0.5524,0,
25,61870.72,private,rent,3.86,7.98,rural,1,debt_consolidation,14549.81,0,0.6959,1,0,0,0.4802,0,
65,35076.22,private,mortgage,6.44,10.06,metro,1,other,3100.94,1,0.4451,0,0,0,0.5296,0,
35,23947.65,retired,rent,6.19,2.32,suburban,1,other,11200.64,0,0.7899,1,0,0,0.5954,0,
30,139827.13,public_sector,own,7.9,11.53,metro,1,car,38445.44,1,0.4667,2,0,0,,0,
42,85813.46,private,rent,8.83,1.36,rural,0,debt_consolidation,10171.09,0,0.5026,2,0,0,,0,
42,51969.16,private,rent,7.82,1.91,metro,1,car,13271.91,1,0.6798,6,0,0,0.5398,0,
54,48184.89,public_sector,mortgage,11.02,10.16,suburban,1,debt_consolidation,33648.03,0,0.8893,2,1,0,0.6036,0,
37,45959.35,private,mortgage,5.85,6.13,metro,1,debt_consolidation,14167.1,1,0.7131,3,0,0,0.5767,0,
53,51342.4,retired,own,3.19,6.0,suburban,1,debt_consolidation,15335.68,1,0.7023,2,2,0,0.5621,0,
48,27779.02,private,mortgage,5.1,8.51,suburban,1,debt_consolidation,5923.2,0,0.5565,1,0,0,0.5751,0,
71,45157.29,public_sector,own,6.49,7.1,metro,1,debt_consolidation,10360.15,0,0.6424,0,2,0,0.5329,0,
26,54516.64,public_sector,mortgage,8.95,3.37,suburban,1,home_improvement,19787.86,0,0.7304,1,1,0,0.5997,0,
32,40565.53,private,mortgage,5.35,9.76,metro,0,debt_consolidation,20605.62,1,0.7945,2,0,0,0.6123,0,
60,38797.97,public_sector,rent,6.52,12.09,metro,1,other,12942.04,0,0.6432,5,4,0,0.7196,0,
56,38879.28,private,rent,9.81,3.43,metro,1,debt_consolidation,11208.08,0,0.7171,2,1,1,0.6512,0,
47,100605.17,private,own,4.48,5.56,metro,1,home_improvement,23902.25,1,0.5931,0,0,0,0.6808,0,
20,31106.46,student,mortgage,0.69,4.54,suburban,1,small_business,25085.19,1,0.9176,3,1,0,,1,0.9859316318623462
38,34636.13,retired,mortgage,6.56,16.8,metro,1,home_improvement,14775.35,1,0.7903,0,1,0,0.6061,0,
18,27910.43,student,own,8.61,14.58,rural,1,debt_consolidation,16665.11,0,0.8005,0,0,0,0.5449,0,
52,63478.48,retired,rent,1.8,2.06,metro,1,small_business,8082.06,0,0.546,4,0,0,0.6599,0,
29,18575.61,private,rent,5.46,11.2,rural,1,education,4878.37,0,0.6834,2,2,0,0.5149,0,
71,30578.79,self_employed,mortgage,1.7,6.13,metro,1,other,5833.04,0,0.552,0,1,0,0.6968,0,
45,42041.33,public_sector,rent,12.08,6.76,suburban,0,other,8948.54,0,0.5745,1,2,0,0.5776,0,
34,48376.58,private,mortgage,8.61,4.91,rural,1,debt_consolidation,17666.72,0,0.7009,2,2,1,0.5886,1,0.0
71,16544.76,private,rent,8.11,7.96,suburban,0,education,2439.33,0,0.449,0,1,0,0.502,0,
31,33169.87,self_employed,rent,4.83,2.88,rural,1,other,7404.89,0,0.6598,4,1,0,0.7139,0,
40,18164.63,private,mortgage,7.7,3.49,suburban,0,small_business,10410.26,0,0.8095,1,3,0,0.5142,0,
56,60875.9,private,mortgage,8.4,12.96,metro,1,car,7898.5,1,0.4326,0,1,0,0.5148,0,
22,28761.78,public_sector,own,9.99,13.85,suburban,1,car,4887.17,0,0.4292,0,0,0,0.4522,0,
45,34479.37,private,mortgage,8.86,1.93,suburban,1,debt_consolidation,8560.63,0,0.5515,3,0,0,0.6343,0,
33,38359.21,private,mortgage,7.99,8.62,metro,1,car,22221.1,0,0.7042,2,0,0,0.6718,1,1.0
52,23432.96,retired,mortgage,2.5,5.73,metro,1,debt_consolidation,9570.49,0,0.7507,2,2,0,,0,
51,28464.71,student,rent,0.79,7.48,rural,1,car,7049.24,0,0.6816,2,0,0,0.6425,1,1.0
18,20003.0,public_sector,rent,6.91,1.69,rural,1,small_business,4798.3,0,0.6055,1,0,0,0.634,1,1.0
41,20845.88,private,mortgage,7.23,10.9,rural,1,debt_consolidation,6734.54,1,0.645,3,3,0,0.6973,0,
27,14606.05,private,rent,4.72,4.68,metro,1,small_business,7513.61,0,0.7304,6,1,0,0.6256,0,
39,34703.23,private,mortgage,5.4,7.02,suburban,1,other,10866.51,0,0.7265,2,2,0,0.5394,0,
46,48239.66,private,mortgage,15.04,4.57,metro,1,home_improvement,21515.46,0,0.6493,3,0,0,0.5334,0,
38,31180.7,private,own,7.87,3.64,metro,1,other,4779.39,0,0.5913,2,1,0,0.4675,0,
54,10171.28,public_sector,mortgage,9.66,10.68,metro,1,other,4271.52,0,0.6459,1,2,0,0.5437,0,
51,37368.98,private,own,9.41,5.32,metro,1,car,22185.97,0,0.8266,4,1,0,0.4832,0,
51,46041.45,private,rent,4.72,3.43,metro,1,home_improvement,18744.65,0,0.752,2,1,0,0.4826,0,
33,23828.71,private,rent,6.55,0.88,suburban,1,car,10494.36,0,0.7521,3,0,0,0.5617,0,
40,43613.21,public_sector,mortgage,12.17,8.97,suburban,0,debt_consolidation,14494.63,0,0.6965,5,0,0,0.6888,0,
38,18564.08,private,family,4.94,8.04,suburban,1,debt_consolidation,3846.02,0,0.5639,2,0,0,0.3882,0,
54,22528.25,private,own,5.31,6.79,metro,1,small_business,16816.14,0,0.9446,0,2,0,,0,
51,23997.13,public_sector,rent,10.36,16.96,suburban,1,home_improvement,8110.94,0,0.7304,1,0,0,0.7317,0,
59,28065.03,retired,own,7.95,13.77,rural,1,home_improvement,8396.97,0,0.5865,1,3,0,0.4391,1,1.0
57,20544.25,private,rent,8.3,4.08,metro,1,home_improvement,9182.73,0,0.7681,0,2,1,0.4513,0,
32,20456.82,private,rent,4.91,4.63,rural,1,car,22741.69,1,0.95,3,0,0,0.5309,1,0.9942958867778902
77,78905.4,public_sector,mortgage,15.65,2.91,suburban,1,debt_consolidation,50913.29,0,0.8225,2,1,0,0.6753,0,
46,37214.02,public_sector,mortgage,10.78,2.01,metro,1,debt_consolidation,13896.41,0,0.6485,3,1,0,0.5144,0,
58,39252.88,self_employed,rent,0.25,3.84,metro,1,other,30678.79,0,0.95,4,0,0,,0,
44,18579.93,unemployed,family,3.65,4.78,metro,1,car,6440.61,0,0.7907,3,3,0,,0,
39,83501.08,private,rent,7.38,1.57,metro,1,debt_consolidation,14957.5,0,0.5557,3,3,0,0.586,0,
35,39664.34,private,rent,5.8,7.46,metro,1,home_improvement,32421.62,0,0.95,3,1,0,0.7729,0,
38,12049.45,student,own,7.68,10.65,suburban,0,home_improvement,10155.26,0,0.95,5,2,0,0.6214,0,
29,45133.19,private,rent,7.77,1.33,metro,1,car,21933.02,0,0.817,5,2,0,,0,
26,36700.96,private,rent,6.84,1.09,metro,1,home_improvement,4910.25,0,0.4185,1,0,0,0.4717,0,
41,10608.93,private,mortgage,6.18,16.39,suburban,1,debt_consolidation,3270.29,0,0.6274,3,0,0,0.5343,0,
53,148769.55,private,mortgage,5.3,4.76,suburban,1,debt_consolidation,9270.88,0,0.4469,0,0,0,0.5482,0,
32,47277.87,private,mortgage,6.53,4.38,suburban,1,other,23760.91,0,0.7128,2,0,0,,0,
18,48463.06,private,rent,5.57,6.04,metro,1,debt_consolidation,21398.75,0,0.7609,5,3,1,0.6502,1,1.0
28,106299.09,self_employed,own,1.24,16.03,metro,1,debt_consolidation,33462.95,1,0.7489,1,0,0,0.5316,0,
39,44792.36,student,rent,11.51,12.64,metro,1,car,13820.25,0,0.6173,3,2,1,0.7548,1,0.5633601947773482
67,62956.07,private,mortgage,3.9,5.89,metro,1,debt_consolidation,23999.12,0,0.6649,0,1,0,0.5458,0,
31,58859.58,private,mortgage,6.4,6.4,metro,1,debt_consolidation,27558.08,0,0.802,1,0,0,0.3685,0,
33,52030.59,private,rent,7.15,2.98,suburban,1,other,28979.47,0,0.8282,4,0,0,0.6237,0,
37,28548.0,retired,rent,2.98,8.3,rural,1,home_improvement,8300.45,0,0.7061,5,0,0,0.5295,0,
41,88294.85,private,mortgage,4.07,8.27,metro,1,small_business,21269.42,0,0.6518,0,0,0,0.371,0,
18,55474.21,private,own,4.88,11.32,rural,1,other,12507.84,0,0.6065,1,1,0,0.4138,0,
39,43236.9,private,mortgage,2.79,4.27,metro,1,small_business,13837.24,0,0.6725,1,1,0,0.6008,0,
30,18369.68,student,rent,1.22,6.35,metro,1,debt_consolidation,15281.49,0,0.95,6,0,0,,0,
67,22264.35,retired,rent,7.91,3.69,metro,1,small_business,44378.43,0,0.95,0,0,0,0.6611,1,0.963130477132747
44,48514.17,public_sector,family,10.12,9.08,metro,1,home_improvement,22796.54,0,0.7537,5,0,0,0.4666,0,
46,40360.79,private,mortgage,4.48,11.01,metro,1,debt_consolidation,18463.55,1,0.773,2,3,0,,0,
57,38686.9,public_sector,family,9.55,1.83,metro,1,other,18815.15,0,0.8146,2,0,0,0.6008,0,
29,91246.58,private,mortgage,10.58,16.99,rural,1,education,43967.77,1,0.7296,2,0,0,0.5572,0,
31,37981.87,private,mortgage,8.3,2.64,suburban,1,debt_consolidation,8885.04,0,0.5016,2,0,0,0.5486,0,
35,16060.62,student,rent,2.38,9.76,rural,1,debt_consolidation,14784.98,0,0.95,2,0,0,0.7227,0,
50,47419.4,public_sector,mortgage,18.52,3.5,metro,1,debt_consolidation,12050.37,0,0.5275,2,0,0,0.7237,0,
18,33204.34,public_sector,rent,11.96,5.97,metro,0,other,24767.86,0,0.9013,1,1,0,0.6567,0,
59,57972.56,private,mortgage,9.52,7.18,suburban,1,debt_consolidation,70072.19,0,0.95,2,1,1,0.4677,1,1.0
35,71852.86,public_sector,mortgage,9.94,2.45,rural,1,other,11105.58,0,0.4927,2,0,0,0.3958,0,
60,61228.07,private,own,6.73,8.8,metro,1,other,7072.51,0,0.4088,1,0,0,0.4128,0,
46,23821.7,private,own,8.33,5.03,suburban,1,debt_consolidation,18850.81,0,0.911,2,1,0,0.6624,0,
64,48322.9,private,mortgage,4.26,4.89,suburban,1,other,7330.22,0,0.4204,0,0,0,0.358,0,
20,38088.77,student,rent,2.14,3.6,metro,1,car,16608.51,1,0.7293,5,1,1,0.6621,0,
45,38952.69,private,mortgage,7.86,8.68,metro,1,small_business,27520.4,0,0.9309,2,0,0,0.6457,0,
52,23062.07,private,mortgage,3.77,3.94,suburban,1,debt_consolidation,13889.94,0,0.861,3,0,0,0.6212,0,
26,43458.42,private,rent,10.82,1.18,metro,1,home_improvement,26304.43,1,0.8832,2,1,0,0.8292,0,
59,32533.59,retired,mortgage,2.44,3.72,suburban,1,small_business,25203.02,1,0.95,1,0,0,0.5783,0,
32,32546.54,public_sector,mortgage,8.02,10.8,rural,1,debt_consolidation,12291.11,0,0.6653,3,1,0,0.5754,1,0.375032101764815
31,11816.96,student,rent,4.0,5.3,suburban,1,debt_consolidation,8871.16,0,0.95,0,2,0,0.8131,0,
43,67724.73,private,rent,6.81,7.63,metro,1,home_improvement,42252.13,0,0.8621,2,3,0,0.6581,0,
40,63247.79,private,family,6.0,8.94,metro,1,small_business,17566.49,0,0.6309,3,1,0,0.44,0,
51,20695.59,private,rent,6.06,1.1,suburban,1,debt_consolidation,13031.06,0,0.8831,1,2,0,0.6388,0,
31,19007.55,private,mortgage,3.34,10.19,rural,1,education,7933.09,1,0.7172,2,1,0,0.6329,0,
28,67087.76,public_sector,rent,7.88,17.93,suburban,1,debt_consolidation,34351.56,0,0.7719,1,1,0,0.452,0,
42,87651.63,private,mortgage,8.79,15.29,suburban,1,debt_consolidation,26123.15,0,0.6079,6,0,0,0.4698,0,
46,6184.5,student,mortgage,1.54,5.1,suburban,1,other,5572.13,0,0.95,2,2,1,0.6561,1,0.9994788191445362
34,26328.95,self_employed,own,7.14,8.09,suburban,1,debt_consolidation,8368.4,0,0.5789,1,0,0,0.6177,0,
54,42906.89,private,mortgage,3.65,10.42,metro,0,education,13743.13,0,0.6536,3,4,0,0.5832,0,
26,17408.65,public_sector,mortgage,7.48,3.31,suburban,1,home_improvement,15077.61,1,0.95,1,2,2,0.7256,1,0.9691851566550725
48,67965.9,private,rent,3.57,4.22,metro,1,home_improvement,12131.39,0,0.6259,2,2,0,0.6106,0,
38,33477.91,retired,rent,7.48,6.61,metro,1,home_improvement,23119.86,1,0.9177,7,1,0,0.698,0,
42,36065.26,public_sector,mortgage,7.19,12.31,suburban,1,home_improvement,8625.22,0,0.5926,1,0,0,0.5511,0,
25,28815.35,public_sector,mortgage,10.47,2.4,metro,1,debt_consolidation,8678.58,0,0.6926,3,0,0,0.6537,0,
69,14480.29,private,rent,10.04,4.16,suburban,1,debt_consolidation,13655.46,0,0.95,5,1,0,0.6658,1,0.9754081429394218
41,74885.76,public_sector,own,9.08,13.7,metro,1,debt_consolidation,20103.8,0,0.5253,2,0,0,0.6001,0,
45,84637.8,retired,own,6.68,7.24,metro,1,home_improvement,46475.19,0,0.7745,1,2,0,0.6595,0,
18,67146.9,public_sector,rent,10.21,2.29,suburban,1,home_improvement,29899.08,0,0.786,0,0,0,0.6562,0,
47,30887.65,private,rent,5.92,7.19,metro,1,debt_consolidation,11280.32,0,0.7079,3,1,2,0.5419,1,1.0
56,26048.65,private,own,4.94,10.61,metro,1,home_improvement,10145.94,0,0.7706,1,0,0,0.5917,0,
55,28650.58,private,rent,5.75,2.49,suburban,1,car,14051.19,0,0.83,2,1,0,0.7058,0,
34,6000.0,student,mortgage,2.69,8.94,rural,1,home_improvement,6034.74,0,0.95,1,0,0,0.6678,0,
34,64166.24,private,rent,7.36,14.85,metro,1,debt_consolidation,25230.76,0,0.6815,2,0,0,0.6756,0,
25,28822.47,retired,rent,0.97,1.54,metro,1,car,7143.97,0,0.6795,4,2,0,0.4997,1,1.0
55,27044.92,private,mortgage,3.14,7.33,metro,0,debt_consolidation,7342.46,0,0.6683,1,0,0,,0,
49,52160.49,private,mortgage,6.3,6.14,metro,1,other,35588.04,0,0.95,2,3,2,0.5957,0,
35,45491.87,private,mortgage,6.24,2.86,metro,0,education,19615.01,1,0.8371,2,0,0,0.5756,0,
25,74754.59,private,rent,5.19,8.21,metro,1,debt_consolidation,27503.46,0,0.703,1,1,0,0.5789,1,1.0
24,139682.62,self_employed,mortgage,1.39,6.92,suburban,1,other,45814.7,0,0.645,2,1,0,0.7047,0,
39,49882.04,public_sector,family,9.44,2.09,suburban,1,debt_consolidation,16767.66,0,0.6631,2,2,0,0.4431,0,
56,11835.97,self_employed,rent,0.34,2.36,metro,1,small_business,4133.29,0,0.8779,1,0,0,0.4443,0,
44,27280.62,private,rent,3.5,3.32,metro,1,debt_consolidation,14360.54,1,0.8542,3,2,1,0.7275,1,0.4717033982006859
46,35970.84,public_sector,mortgage,7.05,3.17,rural,1,debt_consolidation,8651.58,0,0.6249,3,2,1,0.2506,0,
58,16018.09,private,rent,5.04,11.98,metro,1,debt_consolidation,9980.92,0,0.9052,3,1,0,0.5884,0,
26,21220.68,private,own,5.38,5.81,rural,1,debt_consolidation,5632.62,0,0.5609,3,1,0,0.4903,0,
36,14143.73,private,rent,8.55,1.18,rural,1,debt_consolidation,12244.43,0,0.95,2,1,0,0.7212,0,
28,56598.03,private,own,3.93,15.92,metro,1,debt_consolidation,14285.04,0,0.6041,1,2,0,,1,0.440144130891722
30,39686.13,private,family,4.16,2.5,suburban,1,car,5958.42,1,0.4152,1,0,0,0.4743,0,
48,64506.51,public_sector,own,8.01,10.21,rural,1,home_improvement,21307.81,0,0.6412,1,2,0,0.6944,0,
41,9848.57,private,mortgage,10.83,5.51,suburban,1,debt_consolidation,8656.14,0,0.8757,2,1,1,0.4232,0,
69,41935.18,private,mortgage,5.53,8.69,metro,1,debt_consolidation,17411.38,0,0.7049,0,0,0,0.6436,0,
53,47251.08,private,rent,3.68,3.17,metro,1,small_business,14845.6,0,0.7466,1,5,1,0.592,1,1.0
39,56273.07,private,mortgage,7.12,4.74,suburban,1,car,21258.42,1,0.7838,2,1,0,0.6335,0,
50,22381.07,private,mortgage,8.72,2.58,rural,1,debt_consolidation,9141.95,0,0.6596,0,0,0,0.7614,0,
68,41241.4,private,mortgage,4.68,5.83,metro,0,home_improvement,9304.54,1,0.5411,2,0,0,0.4455,0,
36,41987.13,private,rent,2.99,3.21,rural,1,small_business,46225.77,0,0.95,4,2,1,0.4675,1,0.9984813165264429
51,39004.5,private,own,11.09,4.37,rural,1,debt_consolidation,28613.87,1,0.9293,1,0,0,0.5207,0,
18,35359.73,public_sector,mortgage,10.7,3.49,metro,1,home_improvement,15938.36,0,0.6778,0,0,0,0.5367,0,
45,20749.59,unemployed,rent,1.01,3.94,suburban,1,small_business,13790.55,1,0.95,5,2,1,0.8512,1,0.9430070958753782
34,65605.05,public_sector,rent,6.94,3.51,suburban,1,debt_consolidation,22856.34,0,0.7231,3,1,0,0.6338,0,
66,55499.42,private,mortgage,6.55,2.22,metro,1,small_business,24982.52,0,0.7551,6,0,0,0.6622,0,
42,32054.63,self_employed,rent,3.69,6.03,metro,1,home_improvement,10824.74,0,0.7108,4,0,0,0.717,0,
51,62541.05,private,rent,5.04,3.12,rural,1,debt_consolidation,13311.28,0,0.5348,3,0,0,0.6622,0,
54,62694.56,private,family,6.42,5.32,metro,1,small_business,16081.46,0,0.5848,1,1,0,0.4384,0,
29,58322.32,public_sector,rent,16.36,2.58,rural,1,car,16340.12,0,0.6087,1,0,0,0.4422,0,
48,55391.17,retired,rent,1.83,14.15,metro,1,education,55170.68,0,0.95,3,2,0,0.5622,0,
50,14849.11,private,rent,7.55,3.6,suburban,1,other,8328.04,0,0.8093,1,1,0,0.5364,0,
27,155440.95,self_employed,own,2.87,10.98,metro,1,debt_consolidation,15468.9,1,0.4552,2,0,0,0.4181,0,
